cust_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type,year,month,first_tx,cohort_month,plan_id,billing_month,is_churn,active_month
2581,initial,2020-04-01,PRO,65.0,Female,18-24,Denmark,organic search,2020,2020-04,2020-04-01,2020-04,3,2020-04-01,False,2020-04
2581,reduction,2021-06-01,BASIC,43.0,Female,18-24,Denmark,organic search,2021,2021-06,2020-04-01,2020-04,1,2021-06-01,False,2021-06
2582,initial,2020-02-01,BASIC,33.0,Male,45-54,Denmark,google ads,2020,2020-02,2020-02-01,2020-02,1,2020-02-01,False,2020-02
2582,churn,2020-07-01,BASIC,33.0,Male,45-54,Denmark,google ads,2020,2020-07,2020-02-01,2020-02,1,2020-07-01,False,2020-07
2583,initial,2022-09-01,BASIC,53.0,Female,45-54,Sweden,organic search,2022,2022-09,2022-09-01,2022-09,1,2022-09-01,False,2022-09
2584,initial,2022-09-01,PRO,85.0,Female,35-44,Sweden,organic search,2022,2022-09,2022-09-01,2022-09,3,2022-09-01,False,2022-09
2585,initial,2022-04-01,PRO,85.0,Male,25-34,Denmark,unknown,2022,2022-04,2022-04-01,2022-04,3,2022-04-01,False,2022-04
2585,reduction,2022-07-01,BASIC,53.0,Male,25-34,Denmark,unknown,2022,2022-07,2022-04-01,2022-04,1,2022-07-01,False,2022-07
2586,initial,2021-12-01,PRO,75.0,Male,18-24,Sweden,facebook,2021,2021-12,2021-12-01,2021-12,3,2021-12-01,False,2021-12
2586,reduction,2022-09-01,BASIC,53.0,Male,18-24,Sweden,facebook,2022,2022-09,2021-12-01,2021-12,1,2022-09-01,False,2022-09
2587,initial,2021-03-01,PRO,75.0,Male,18-24,Sweden,unknown,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
2587,upgrade,2022-06-01,MAX,119.0,Male,18-24,Sweden,unknown,2022,2022-06,2021-03-01,2021-03,2,2022-06-01,False,2022-06
2588,initial,2021-04-01,BASIC,43.0,Male,25-34,Sweden,facebook,2021,2021-04,2021-04-01,2021-04,1,2021-04-01,False,2021-04
2588,upgrade,2022-01-01,MAX,119.0,Male,25-34,Sweden,facebook,2022,2022-01,2021-04-01,2021-04,2,2022-01-01,False,2022-01
2589,initial,2020-03-01,BASIC,33.0,Male,45-54,Sweden,google ads,2020,2020-03,2020-03-01,2020-03,1,2020-03-01,False,2020-03
2589,upgrade,2022-11-01,MAX,119.0,Male,45-54,Sweden,google ads,2022,2022-11,2020-03-01,2020-03,2,2022-11-01,False,2022-11
2590,initial,2021-09-01,BASIC,43.0,Female,45-54,Sweden,google ads,2021,2021-09,2021-09-01,2021-09,1,2021-09-01,False,2021-09
2590,churn,2022-06-01,BASIC,53.0,Female,45-54,Sweden,google ads,2022,2022-06,2021-09-01,2021-09,1,2022-06-01,False,2022-06
2591,initial,2020-08-01,PRO,65.0,Other,55-65,Finland,facebook,2020,2020-08,2020-08-01,2020-08,3,2020-08-01,False,2020-08
2591,reduction,2021-03-01,BASIC,43.0,Other,55-65,Finland,facebook,2021,2021-03,2020-08-01,2020-08,1,2021-03-01,False,2021-03
2591,churn,2022-04-01,BASIC,53.0,Other,55-65,Finland,facebook,2022,2022-04,2020-08-01,2020-08,1,2022-04-01,False,2022-04
2592,initial,2020-05-01,BASIC,33.0,Male,55-65,Denmark,bing,2020,2020-05,2020-05-01,2020-05,1,2020-05-01,False,2020-05
2592,upgrade,2022-04-01,MAX,119.0,Male,55-65,Denmark,bing,2022,2022-04,2020-05-01,2020-05,2,2022-04-01,False,2022-04
2592,churn,2022-10-01,MAX,119.0,Male,55-65,Denmark,bing,2022,2022-10,2020-05-01,2020-05,2,2022-10-01,False,2022-10
2593,initial,2022-08-01,MAX,119.0,Male,45-54,Denmark,facebook,2022,2022-08,2022-08-01,2022-08,2,2022-08-01,False,2022-08
2594,initial,2020-09-01,BASIC,33.0,Female,55-65,Norway,tv,2020,2020-09,2020-09-01,2020-09,1,2020-09-01,False,2020-09
2594,upgrade,2022-05-01,MAX,119.0,Female,55-65,Norway,tv,2022,2022-05,2020-09-01,2020-09,2,2022-05-01,False,2022-05
2595,initial,2021-02-01,BASIC,43.0,Male,45-54,Finland,google ads,2021,2021-02,2021-02-01,2021-02,1,2021-02-01,False,2021-02
2595,churn,2021-05-01,BASIC,43.0,Male,45-54,Finland,google ads,2021,2021-05,2021-02-01,2021-02,1,2021-05-01,False,2021-05
2596,initial,2021-05-01,BASIC,43.0,Female,45-54,Finland,bing,2021,2021-05,2021-05-01,2021-05,1,2021-05-01,False,2021-05
2597,initial,2020-11-01,BASIC,33.0,Male,18-24,Finland,google ads,2020,2020-11,2020-11-01,2020-11,1,2020-11-01,False,2020-11
2597,upgrade,2022-05-01,MAX,119.0,Male,18-24,Finland,google ads,2022,2022-05,2020-11-01,2020-11,2,2022-05-01,False,2022-05
2598,initial,2022-09-01,PRO,85.0,Female,25-34,Denmark,google ads,2022,2022-09,2022-09-01,2022-09,3,2022-09-01,False,2022-09
2599,initial,2021-09-01,BASIC,43.0,Female,35-44,Norway,facebook,2021,2021-09,2021-09-01,2021-09,1,2021-09-01,False,2021-09
2600,initial,2020-03-01,BASIC,33.0,Female,25-34,Sweden,facebook,2020,2020-03,2020-03-01,2020-03,1,2020-03-01,False,2020-03
2600,churn,2021-02-01,BASIC,43.0,Female,25-34,Sweden,facebook,2021,2021-02,2020-03-01,2020-03,1,2021-02-01,False,2021-02
2601,initial,2022-11-01,MAX,119.0,Female,35-44,Norway,paid search,2022,2022-11,2022-11-01,2022-11,2,2022-11-01,False,2022-11
2602,initial,2021-05-01,BASIC,43.0,Male,55-65,Norway,facebook,2021,2021-05,2021-05-01,2021-05,1,2021-05-01,False,2021-05
2603,initial,2020-03-01,PRO,65.0,Female,55-65,Finland,google ads,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
2603,reduction,2021-07-01,BASIC,43.0,Female,55-65,Finland,google ads,2021,2021-07,2020-03-01,2020-03,1,2021-07-01,False,2021-07
2604,initial,2020-08-01,PRO,65.0,Female,35-44,Sweden,bing,2020,2020-08,2020-08-01,2020-08,3,2020-08-01,False,2020-08
2604,churn,2021-03-01,PRO,75.0,Female,35-44,Sweden,bing,2021,2021-03,2020-08-01,2020-08,3,2021-03-01,False,2021-03
2605,initial,2022-07-01,PRO,85.0,Male,35-44,Finland,google ads,2022,2022-07,2022-07-01,2022-07,3,2022-07-01,False,2022-07
2606,initial,2020-01-01,PRO,65.0,Male,35-44,Norway,organic search,2020,2020-01,2020-01-01,2020-01,3,2020-01-01,False,2020-01
2606,upgrade,2022-05-01,MAX,119.0,Male,35-44,Norway,organic search,2022,2022-05,2020-01-01,2020-01,2,2022-05-01,False,2022-05
2607,initial,2020-03-01,PRO,65.0,Male,25-34,Sweden,paid search,2020,2020-03,2020-03-01,2020-03,3,2020-03-01,False,2020-03
2607,upgrade,2021-01-01,MAX,109.0,Male,25-34,Sweden,paid search,2021,2021-01,2020-03-01,2020-03,2,2021-01-01,False,2021-01
2608,initial,2021-03-01,PRO,75.0,Female,45-54,Sweden,organic search,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
2608,reduction,2021-04-01,BASIC,43.0,Female,45-54,Sweden,organic search,2021,2021-04,2021-03-01,2021-03,1,2021-04-01,False,2021-04
2609,initial,2021-06-01,BASIC,43.0,Female,55-65,Denmark,facebook,2021,2021-06,2021-06-01,2021-06,1,2021-06-01,False,2021-06
2609,churn,2021-09-01,BASIC,43.0,Female,55-65,Denmark,facebook,2021,2021-09,2021-06-01,2021-06,1,2021-09-01,False,2021-09
2610,initial,2020-06-01,MAX,99.0,Other,18-24,Norway,google ads,2020,2020-06,2020-06-01,2020-06,2,2020-06-01,False,2020-06
2610,reduction,2020-10-01,PRO,65.0,Other,18-24,Norway,google ads,2020,2020-10,2020-06-01,2020-06,3,2020-10-01,False,2020-10
2611,initial,2022-03-01,PRO,85.0,Female,45-54,Sweden,organic search,2022,2022-03,2022-03-01,2022-03,3,2022-03-01,False,2022-03
2611,upgrade,2022-07-01,MAX,119.0,Female,45-54,Sweden,organic search,2022,2022-07,2022-03-01,2022-03,2,2022-07-01,False,2022-07
2612,initial,2021-08-01,BASIC,43.0,Male,18-24,Denmark,facebook,2021,2021-08,2021-08-01,2021-08,1,2021-08-01,False,2021-08
2613,initial,2021-12-01,BASIC,43.0,Other,55-65,Sweden,facebook,2021,2021-12,2021-12-01,2021-12,1,2021-12-01,False,2021-12
2613,upgrade,2022-04-01,MAX,119.0,Other,55-65,Sweden,facebook,2022,2022-04,2021-12-01,2021-12,2,2022-04-01,False,2022-04
2614,initial,2022-05-01,PRO,85.0,Male,25-34,Norway,unknown,2022,2022-05,2022-05-01,2022-05,3,2022-05-01,False,2022-05
2614,reduction,2022-06-01,BASIC,53.0,Male,25-34,Norway,unknown,2022,2022-06,2022-05-01,2022-05,1,2022-06-01,False,2022-06
2615,initial,2020-11-01,BASIC,33.0,Male,55-65,Sweden,google ads,2020,2020-11,2020-11-01,2020-11,1,2020-11-01,False,2020-11
2616,initial,2022-08-01,PRO,85.0,Female,45-54,Sweden,google ads,2022,2022-08,2022-08-01,2022-08,3,2022-08-01,False,2022-08
2617,initial,2020-08-01,BASIC,33.0,Female,55-65,Sweden,facebook,2020,2020-08,2020-08-01,2020-08,1,2020-08-01,False,2020-08
2618,initial,2021-12-01,BASIC,43.0,Male,18-24,Sweden,bing,2021,2021-12,2021-12-01,2021-12,1,2021-12-01,False,2021-12
2618,upgrade,2022-11-01,PRO,85.0,Male,18-24,Sweden,bing,2022,2022-11,2021-12-01,2021-12,3,2022-11-01,False,2022-11
2619,initial,2022-11-01,PRO,85.0,Male,25-34,Finland,google ads,2022,2022-11,2022-11-01,2022-11,3,2022-11-01,False,2022-11
2620,initial,2022-04-01,BASIC,53.0,Female,35-44,Sweden,google ads,2022,2022-04,2022-04-01,2022-04,1,2022-04-01,False,2022-04
2621,initial,2022-12-01,PRO,85.0,Female,45-54,Norway,organic search,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
2622,initial,2020-05-01,PRO,65.0,Male,45-54,Sweden,paid search,2020,2020-05,2020-05-01,2020-05,3,2020-05-01,False,2020-05
2622,upgrade,2022-02-01,MAX,119.0,Male,45-54,Sweden,paid search,2022,2022-02,2020-05-01,2020-05,2,2022-02-01,False,2022-02
2623,initial,2021-07-01,BASIC,43.0,Female,18-24,Sweden,google ads,2021,2021-07,2021-07-01,2021-07,1,2021-07-01,False,2021-07
2624,initial,2021-02-01,MAX,109.0,Female,25-34,Norway,facebook,2021,2021-02,2021-02-01,2021-02,2,2021-02-01,False,2021-02
2624,reduction,2021-05-01,BASIC,43.0,Female,25-34,Norway,facebook,2021,2021-05,2021-02-01,2021-02,1,2021-05-01,False,2021-05
2625,initial,2021-06-01,BASIC,43.0,Male,35-44,Sweden,tv,2021,2021-06,2021-06-01,2021-06,1,2021-06-01,False,2021-06
2626,initial,2021-08-01,PRO,75.0,Other,25-34,Finland,paid search,2021,2021-08,2021-08-01,2021-08,3,2021-08-01,False,2021-08
2626,upgrade,2022-05-01,MAX,119.0,Other,25-34,Finland,paid search,2022,2022-05,2021-08-01,2021-08,2,2022-05-01,False,2022-05
2626,churn,2022-09-01,PRO,85.0,Other,25-34,Finland,paid search,2022,2022-09,2021-08-01,2021-08,3,2022-09-01,False,2022-09
2627,initial,2021-02-01,PRO,75.0,Male,35-44,Sweden,organic search,2021,2021-02,2021-02-01,2021-02,3,2021-02-01,False,2021-02
2627,reduction,2022-10-01,BASIC,53.0,Male,35-44,Sweden,organic search,2022,2022-10,2021-02-01,2021-02,1,2022-10-01,False,2022-10
2628,initial,2022-02-01,BASIC,53.0,Male,55-65,Sweden,paid search,2022,2022-02,2022-02-01,2022-02,1,2022-02-01,False,2022-02
2629,initial,2020-04-01,MAX,99.0,Female,45-54,Norway,organic search,2020,2020-04,2020-04-01,2020-04,2,2020-04-01,False,2020-04
2629,reduction,2020-09-01,BASIC,33.0,Female,45-54,Norway,organic search,2020,2020-09,2020-04-01,2020-04,1,2020-09-01,False,2020-09
2630,initial,2020-10-01,PRO,65.0,Other,35-44,Norway,google ads,2020,2020-10,2020-10-01,2020-10,3,2020-10-01,False,2020-10
2630,reduction,2020-11-01,BASIC,33.0,Other,35-44,Norway,google ads,2020,2020-11,2020-10-01,2020-10,1,2020-11-01,False,2020-11
2631,initial,2022-02-01,MAX,119.0,Male,55-65,Sweden,display,2022,2022-02,2022-02-01,2022-02,2,2022-02-01,False,2022-02
2632,initial,2022-09-01,MAX,119.0,Female,55-65,Norway,facebook,2022,2022-09,2022-09-01,2022-09,2,2022-09-01,False,2022-09
2633,initial,2021-03-01,PRO,75.0,Male,18-24,Sweden,facebook,2021,2021-03,2021-03-01,2021-03,3,2021-03-01,False,2021-03
2633,upgrade,2022-08-01,MAX,119.0,Male,18-24,Sweden,facebook,2022,2022-08,2021-03-01,2021-03,2,2022-08-01,False,2022-08
2634,initial,2022-06-01,PRO,85.0,Male,18-24,Finland,facebook,2022,2022-06,2022-06-01,2022-06,3,2022-06-01,False,2022-06
2635,initial,2022-01-01,BASIC,53.0,Female,18-24,Denmark,unknown,2022,2022-01,2022-01-01,2022-01,1,2022-01-01,False,2022-01
2635,upgrade,2022-06-01,MAX,119.0,Female,18-24,Denmark,unknown,2022,2022-06,2022-01-01,2022-01,2,2022-06-01,False,2022-06
2636,initial,2022-02-01,BASIC,53.0,Male,25-34,Norway,unknown,2022,2022-02,2022-02-01,2022-02,1,2022-02-01,False,2022-02
2637,initial,2022-09-01,BASIC,53.0,Male,35-44,Sweden,tv,2022,2022-09,2022-09-01,2022-09,1,2022-09-01,False,2022-09
2638,initial,2021-07-01,PRO,75.0,Female,25-34,Sweden,google ads,2021,2021-07,2021-07-01,2021-07,3,2021-07-01,False,2021-07
2638,reduction,2022-02-01,BASIC,53.0,Female,25-34,Sweden,google ads,2022,2022-02,2021-07-01,2021-07,1,2022-02-01,False,2022-02
2639,initial,2022-01-01,BASIC,53.0,Female,18-24,Finland,google ads,2022,2022-01,2022-01-01,2022-01,1,2022-01-01,False,2022-01
2640,initial,2022-04-01,MAX,119.0,Female,55-65,Finland,google ads,2022,2022-04,2022-04-01,2022-04,2,2022-04-01,False,2022-04
2641,initial,2020-05-01,PRO,65.0,Female,45-54,Sweden,google ads,2020,2020-05,2020-05-01,2020-05,3,2020-05-01,False,2020-05
2641,upgrade,2022-10-01,MAX,119.0,Female,45-54,Sweden,google ads,2022,2022-10,2020-05-01,2020-05,2,2022-10-01,False,2022-10
2642,initial,2022-02-01,MAX,119.0,Female,18-24,Finland,paid search,2022,2022-02,2022-02-01,2022-02,2,2022-02-01,False,2022-02
2643,initial,2022-04-01,PRO,85.0,Female,55-65,Finland,google ads,2022,2022-04,2022-04-01,2022-04,3,2022-04-01,False,2022-04
2644,initial,2021-10-01,PRO,75.0,Female,45-54,Sweden,tv,2021,2021-10,2021-10-01,2021-10,3,2021-10-01,False,2021-10
2644,reduction,2021-11-01,BASIC,43.0,Female,45-54,Sweden,tv,2021,2021-11,2021-10-01,2021-10,1,2021-11-01,False,2021-11
2645,initial,2020-01-01,PRO,65.0,Male,45-54,Finland,paid search,2020,2020-01,2020-01-01,2020-01,3,2020-01-01,False,2020-01
2645,upgrade,2020-05-01,MAX,99.0,Male,45-54,Finland,paid search,2020,2020-05,2020-01-01,2020-01,2,2020-05-01,False,2020-05
2645,churn,2020-08-01,PRO,65.0,Male,45-54,Finland,paid search,2020,2020-08,2020-01-01,2020-01,3,2020-08-01,False,2020-08
2646,initial,2021-08-01,MAX,109.0,Male,45-54,Sweden,google ads,2021,2021-08,2021-08-01,2021-08,2,2021-08-01,False,2021-08
2646,reduction,2021-10-01,PRO,75.0,Male,45-54,Sweden,google ads,2021,2021-10,2021-08-01,2021-08,3,2021-10-01,False,2021-10
2647,initial,2021-02-01,PRO,75.0,Female,55-65,Norway,organic search,2021,2021-02,2021-02-01,2021-02,3,2021-02-01,False,2021-02
2647,upgrade,2022-03-01,MAX,119.0,Female,55-65,Norway,organic search,2022,2022-03,2021-02-01,2021-02,2,2022-03-01,False,2022-03
2648,initial,2021-06-01,BASIC,43.0,Other,45-54,Norway,facebook,2021,2021-06,2021-06-01,2021-06,1,2021-06-01,False,2021-06
2649,initial,2020-04-01,BASIC,33.0,Male,25-34,Sweden,unknown,2020,2020-04,2020-04-01,2020-04,1,2020-04-01,False,2020-04
2649,upgrade,2021-03-01,PRO,75.0,Male,25-34,Sweden,unknown,2021,2021-03,2020-04-01,2020-04,3,2021-03-01,False,2021-03
2649,churn,2021-10-01,PRO,75.0,Male,25-34,Sweden,unknown,2021,2021-10,2020-04-01,2020-04,3,2021-10-01,False,2021-10
2650,initial,2021-04-01,BASIC,43.0,Female,18-24,Sweden,tv,2021,2021-04,2021-04-01,2021-04,1,2021-04-01,False,2021-04
2651,initial,2021-08-01,BASIC,43.0,Male,25-34,Sweden,paid search,2021,2021-08,2021-08-01,2021-08,1,2021-08-01,False,2021-08
2652,initial,2020-07-01,PRO,65.0,Male,55-65,Norway,organic search,2020,2020-07,2020-07-01,2020-07,3,2020-07-01,False,2020-07
2652,upgrade,2022-01-01,MAX,119.0,Male,55-65,Norway,organic search,2022,2022-01,2020-07-01,2020-07,2,2022-01-01,False,2022-01
2653,initial,2022-06-01,PRO,85.0,Female,55-65,Finland,google ads,2022,2022-06,2022-06-01,2022-06,3,2022-06-01,False,2022-06
2654,initial,2021-04-01,BASIC,43.0,Male,18-24,Denmark,unknown,2021,2021-04,2021-04-01,2021-04,1,2021-04-01,False,2021-04
2654,churn,2021-12-01,BASIC,43.0,Male,18-24,Denmark,unknown,2021,2021-12,2021-04-01,2021-04,1,2021-12-01,False,2021-12
2655,initial,2020-01-01,PRO,65.0,Other,18-24,Denmark,facebook,2020,2020-01,2020-01-01,2020-01,3,2020-01-01,False,2020-01
2655,churn,2020-04-01,PRO,65.0,Other,18-24,Denmark,facebook,2020,2020-04,2020-01-01,2020-01,3,2020-04-01,False,2020-04
2656,initial,2020-01-01,BASIC,33.0,Female,18-24,Norway,organic search,2020,2020-01,2020-01-01,2020-01,1,2020-01-01,False,2020-01
2656,upgrade,2022-02-01,PRO,85.0,Female,18-24,Norway,organic search,2022,2022-02,2020-01-01,2020-01,3,2022-02-01,False,2022-02
2657,initial,2020-08-01,MAX,99.0,Female,45-54,Norway,facebook,2020,2020-08,2020-08-01,2020-08,2,2020-08-01,False,2020-08
2657,reduction,2020-12-01,PRO,65.0,Female,45-54,Norway,facebook,2020,2020-12,2020-08-01,2020-08,3,2020-12-01,False,2020-12
2658,initial,2021-08-01,MAX,109.0,Male,35-44,Finland,google ads,2021,2021-08,2021-08-01,2021-08,2,2021-08-01,False,2021-08
2658,churn,2021-11-01,MAX,109.0,Male,35-44,Finland,google ads,2021,2021-11,2021-08-01,2021-08,2,2021-11-01,False,2021-11
2659,initial,2022-01-01,BASIC,53.0,Male,25-34,Norway,unknown,2022,2022-01,2022-01-01,2022-01,1,2022-01-01,False,2022-01
2660,initial,2022-11-01,BASIC,53.0,Female,25-34,Sweden,facebook,2022,2022-11,2022-11-01,2022-11,1,2022-11-01,False,2022-11
2661,initial,2020-10-01,MAX,99.0,Female,25-34,Finland,google ads,2020,2020-10,2020-10-01,2020-10,2,2020-10-01,False,2020-10
2661,reduction,2020-11-01,PRO,65.0,Female,25-34,Finland,google ads,2020,2020-11,2020-10-01,2020-10,3,2020-11-01,False,2020-11
2661,churn,2021-05-01,PRO,75.0,Female,25-34,Finland,google ads,2021,2021-05,2020-10-01,2020-10,3,2021-05-01,False,2021-05
2662,initial,2021-06-01,PRO,75.0,Female,55-65,Norway,organic search,2021,2021-06,2021-06-01,2021-06,3,2021-06-01,False,2021-06
2662,upgrade,2022-08-01,MAX,119.0,Female,55-65,Norway,organic search,2022,2022-08,2021-06-01,2021-06,2,2022-08-01,False,2022-08
2663,initial,2022-06-01,PRO,85.0,Male,45-54,Finland,unknown,2022,2022-06,2022-06-01,2022-06,3,2022-06-01,False,2022-06
2663,upgrade,2022-09-01,MAX,119.0,Male,45-54,Finland,unknown,2022,2022-09,2022-06-01,2022-06,2,2022-09-01,False,2022-09
2664,initial,2021-05-01,MAX,109.0,Female,45-54,Sweden,facebook,2021,2021-05,2021-05-01,2021-05,2,2021-05-01,False,2021-05
2664,reduction,2022-04-01,PRO,85.0,Female,45-54,Sweden,facebook,2022,2022-04,2021-05-01,2021-05,3,2022-04-01,False,2022-04
2665,initial,2021-04-01,BASIC,43.0,Female,25-34,Norway,google ads,2021,2021-04,2021-04-01,2021-04,1,2021-04-01,False,2021-04
2666,initial,2020-03-01,BASIC,33.0,Female,18-24,Sweden,google ads,2020,2020-03,2020-03-01,2020-03,1,2020-03-01,False,2020-03
2666,upgrade,2021-07-01,MAX,109.0,Female,18-24,Sweden,google ads,2021,2021-07,2020-03-01,2020-03,2,2021-07-01,False,2021-07
2667,initial,2022-12-01,PRO,85.0,Male,45-54,Denmark,paid search,2022,2022-12,2022-12-01,2022-12,3,2022-12-01,False,2022-12
2668,initial,2020-05-01,PRO,65.0,Female,45-54,Finland,organic search,2020,2020-05,2020-05-01,2020-05,3,2020-05-01,False,2020-05
2668,upgrade,2021-09-01,MAX,109.0,Female,45-54,Finland,organic search,2021,2021-09,2020-05-01,2020-05,2,2021-09-01,False,2021-09
2669,initial,2021-11-01,BASIC,43.0,Other,18-24,Norway,bing,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
2670,initial,2021-12-01,MAX,109.0,Female,55-65,Finland,display,2021,2021-12,2021-12-01,2021-12,2,2021-12-01,False,2021-12
2670,reduction,2022-06-01,PRO,85.0,Female,55-65,Finland,display,2022,2022-06,2021-12-01,2021-12,3,2022-06-01,False,2022-06
2671,initial,2020-07-01,PRO,65.0,Female,35-44,Sweden,google ads,2020,2020-07,2020-07-01,2020-07,3,2020-07-01,False,2020-07
2671,upgrade,2021-06-01,MAX,109.0,Female,35-44,Sweden,google ads,2021,2021-06,2020-07-01,2020-07,2,2021-06-01,False,2021-06
2672,initial,2020-09-01,BASIC,33.0,Male,18-24,Sweden,facebook,2020,2020-09,2020-09-01,2020-09,1,2020-09-01,False,2020-09
2672,upgrade,2021-11-01,MAX,109.0,Male,18-24,Sweden,facebook,2021,2021-11,2020-09-01,2020-09,2,2021-11-01,False,2021-11
2673,initial,2021-11-01,BASIC,43.0,Male,25-34,Sweden,facebook,2021,2021-11,2021-11-01,2021-11,1,2021-11-01,False,2021-11
2673,upgrade,2022-03-01,PRO,85.0,Male,25-34,Sweden,facebook,2022,2022-03,2021-11-01,2021-11,3,2022-03-01,False,2022-03
2674,initial,2022-02-01,BASIC,53.0,Female,45-54,Sweden,google ads,2022,2022-02,2022-02-01,2022-02,1,2022-02-01,False,2022-02
2675,initial,2022-02-01,MAX,119.0,Male,45-54,Norway,google ads,2022,2022-02,2022-02-01,2022-02,2,2022-02-01,False,2022-02
2675,reduction,2022-08-01,BASIC,53.0,Male,45-54,Norway,google ads,2022,2022-08,2022-02-01,2022-02,1,2022-08-01,False,2022-08
2676,initial,2020-07-01,BASIC,33.0,Other,45-54,Sweden,facebook,2020,2020-07,2020-07-01,2020-07,1,2020-07-01,False,2020-07
2676,upgrade,2021-01-01,MAX,109.0,Other,45-54,Sweden,facebook,2021,2021-01,2020-07-01,2020-07,2,2021-01-01,False,2021-01
2676,churn,2021-06-01,BASIC,43.0,Other,45-54,Sweden,facebook,2021,2021-06,2020-07-01,2020-07,1,2021-06-01,False,2021-06
2677,initial,2021-09-01,MAX,109.0,Other,55-65,Norway,organic search,2021,2021-09,2021-09-01,2021-09,2,2021-09-01,False,2021-09
2677,reduction,2022-02-01,BASIC,53.0,Other,55-65,Norway,organic search,2022,2022-02,2021-09-01,2021-09,1,2022-02-01,False,2022-02
2677,churn,2022-11-01,BASIC,53.0,Other,55-65,Norway,organic search,2022,2022-11,2021-09-01,2021-09,1,2022-11-01,False,2022-11
2678,initial,2020-11-01,PRO,65.0,Female,45-54,Norway,facebook,2020,2020-11,2020-11-01,2020-11,3,2020-11-01,False,2020-11
2678,reduction,2021-01-01,BASIC,43.0,Female,45-54,Norway,facebook,2021,2021-01,2020-11-01,2020-11,1,2021-01-01,False,2021-01
2679,initial,2022-02-01,MAX,119.0,Female,55-65,Norway,organic search,2022,2022-02,2022-02-01,2022-02,2,2022-02-01,False,2022-02
2680,initial,2021-05-01,PRO,75.0,Female,55-65,Denmark,facebook,2021,2021-05,2021-05-01,2021-05,3,2021-05-01,False,2021-05
2680,upgrade,2022-08-01,MAX,119.0,Female,55-65,Denmark,facebook,2022,2022-08,2021-05-01,2021-05,2,2022-08-01,False,2022-08
2681,initial,2020-09-01,PRO,65.0,Other,35-44,Finland,facebook,2020,2020-09,2020-09-01,2020-09,3,2020-09-01,False,2020-09
2681,churn,2021-09-01,PRO,75.0,Other,35-44,Finland,facebook,2021,2021-09,2020-09-01,2020-09,3,2021-09-01,False,2021-09
2682,initial,2021-01-01,BASIC,43.0,Female,55-65,Sweden,facebook,2021,2021-01,2021-01-01,2021-01,1,2021-01-01,False,2021-01
2683,initial,2020-11-01,PRO,65.0,Male,45-54,Denmark,unknown,2020,2020-11,2020-11-01,2020-11,3,2020-11-01,False,2020-11
2683,reduction,2022-05-01,BASIC,53.0,Male,45-54,Denmark,unknown,2022,2022-05,2020-11-01,2020-11,1,2022-05-01,False,2022-05
2684,initial,2022-09-01,MAX,119.0,Other,25-34,Denmark,google ads,2022,2022-09,2022-09-01,2022-09,2,2022-09-01,False,2022-09
2685,initial,2020-12-01,PRO,65.0,Female,45-54,Norway,bing,2020,2020-12,2020-12-01,2020-12,3,2020-12-01,False,2020-12
2685,reduction,2021-12-01,BASIC,43.0,Female,45-54,Norway,bing,2021,2021-12,2020-12-01,2020-12,1,2021-12-01,False,2021-12
2685,churn,2022-09-01,BASIC,53.0,Female,45-54,Norway,bing,2022,2022-09,2020-12-01,2020-12,1,2022-09-01,False,2022-09
